FOOD,QUALITY
food9490,0
food9491,0
food9492,0
food9493,0
food9494,0
food9495,0
food9496,0
food9497,0
food9498,0
food9499,0
food9500,0
food9501,0
food9502,0
food9503,0
food9504,0
food9505,0
food9506,0
food9507,0
food9508,0
food9509,0
food9510,0
food9511,0
food9512,0
food9513,0
food9514,0
food9515,0
food9516,0
food9517,0
food9518,0
food9519,0
food9520,0
food9521,0
food9522,0
food9523,0
food9524,0
food9525,0
food9526,0
food9527,0
food9528,0
food9529,0
food9530,0
food9531,0
food9532,0
food9533,0
food9534,0
food9535,0
food9536,0
food9537,0
food9538,0
food9539,0
food9540,0
food9541,0
food9542,0
food9543,0
food9544,0
food9545,0
food9546,0
food9547,0
food9548,0
food9549,0
food9550,0
food9551,0
food9552,0
food9553,0
food9554,0
food9555,0
food9556,0
food9557,0
food9558,0
food9559,0
food9560,0
food9561,0
food9562,0
food9563,0
food9564,0
food9565,0
food9566,0
food9567,0
food9568,0
food9569,0
food9570,0
food9571,0
food9572,0
food9573,0
food9574,0
food9575,0
food9576,0
food9577,0
food9578,0
food9579,0
food9580,0
food9581,0
food9582,0
food9583,0
food9584,0
food9585,0
food9586,0
food9587,0
food9588,0
food9589,0
food9590,0
food9591,0
food9592,0
food9593,0
food9594,0
food9595,0
food9596,0
food9597,0
food9598,0
food9599,0
food9600,0
food9601,0
food9602,0
food9603,0
food9604,0
food9605,0
food9606,0
food9607,0
food9608,0
food9609,0
food9610,0
food9611,0
food9612,0
food9613,0
food9614,0
food9615,0
food9616,0
food9617,0
food9618,0
food9619,0
food9620,0
food9621,0
food9622,0
food9623,0
food9624,0
food9625,0
food9626,0
food9627,0
food9628,0
food9629,0
food9630,0
food9631,0
food9632,0
food9633,0
food9634,0
food9635,0
food9636,0
food9637,0
food9638,0
food9639,0
food9640,0
food9641,0
food9642,0
food9643,0
food9644,0
food9645,0
food9646,0
food9647,0
food9648,0
food9649,0
food9650,0
food9651,0
food9652,0
food9653,0
food9654,0
food9655,0
food9656,0
food9657,0
food9658,0
food9659,0
food9660,0
food9661,0
food9662,0
food9663,0
food9664,0
food9665,0
food9666,0
food9667,0
food9668,0
food9669,0
food9670,0
food9671,0
food9672,0
food9673,0
food9674,0
food9675,0
food9676,0
food9677,0
food9678,0
food9679,0
food9680,0
food9681,0
food9682,0
food9683,0
food9684,0
food9685,0
food9686,0
food9687,0
food9688,0
food9689,0
food9690,0
food9691,0
food9692,0
food9693,0
food9694,0
food9695,0
food9696,0
food9697,0
food9698,0
food9699,0
food9700,0
food9701,0
food9702,0
food9703,0
food9704,0
food9705,0
food9706,0
food9707,0
food9708,0
food9709,0
food9710,0
food9711,0
food9712,0
food9713,0
food9714,0
food9715,0
food9716,0
food9717,0
food9718,0
food9719,0
food9720,0
food9721,0
food9722,0
food9723,0
food9724,0
food9725,0
food9726,0
food9727,0
food9728,0
food9729,0
food9730,0
food9731,0
food9732,0
food9733,0
food9734,0
food9735,0
food9736,0
food9737,0
food9738,0
food9739,0
food9740,0
food9741,0
food9742,0
food9743,0
food9744,0
food9745,0
food9746,0
food9747,0
food9748,0
food9749,0
food9750,0
food9751,0
food9752,0
food9753,0
food9754,0
food9755,0
food9756,0
food9757,0
food9758,0
food9759,0
food9760,0
food9761,0
food9762,0
food9763,0
food9764,0
food9765,0
food9766,0
food9767,0
food9768,0
food9769,0
food9770,0
food9771,0
food9772,0
food9773,0
food9774,0
food9775,0
food9776,0
food9777,0
food9778,0
food9779,0
food9780,0
food9781,0
food9782,0
food9783,0
food9784,0
food9785,0
food9786,0
food9787,0
food9788,0
food9789,0
food9790,0
food9791,0
food9792,0
food9793,0
food9794,0
food9795,0
food9796,0
food9797,0
food9798,0
food9799,0
food9800,0
food9801,0
food9802,0
food9803,0
food9804,0
food9805,0
food9806,0
food9807,0
food9808,0
food9809,0
food9810,0
food9811,0
food9812,0
food9813,0
food9814,0
food9815,0
food9816,0
food9817,0
food9818,0
food9819,0
food9820,0
food9821,0
food9822,0
food9823,0
food9824,0
food9825,0
food9826,0
food9827,0
food9828,0
food9829,0
food9830,0
food9831,0
food9832,0
food9833,0
food9834,0
food9835,0
food9836,0
food9837,0
food9838,0
food9839,0
food9840,0
food9841,0
food9842,0
food9843,0
food9844,0
food9845,0
food9846,0
food9847,0
food9848,0
food9849,0
food9850,0
food9851,0
food9852,0
food9853,0
food9854,0
food9855,0
food9856,0
food9857,0
food9858,0
food9859,0
food9860,0
food9861,0
food9862,0
food9863,0
food9864,0
food9865,0
food9866,0
food9867,0
food9868,0
food9869,0
food9870,0
food9871,0
food9872,0
food9873,0
food9874,0
food9875,0
food9876,0
food9877,0
food9878,0
food9879,0
food9880,0
food9881,0
food9882,0
food9883,0
food9884,0
food9885,0
food9886,0
food9887,0
food9888,0
food9889,0
food9890,0
food9891,0
food9892,0
food9893,0
food9894,0
food9895,0
food9896,0
food9897,0
food9898,0
food9899,0
food9900,0
food9901,0
food9902,0
food9903,0
food9904,0
food9905,0
food9906,0
food9907,0
food9908,0
food9909,0
food9910,0
food9911,0
food9912,0
food9913,0
food9914,0
food9915,0
food9916,0
food9917,0
food9918,0
food9919,0
food9920,0
food9921,0
food9922,0
food9923,0
food9924,0
food9925,0
food9926,0
food9927,0
food9928,0
food9929,0
food9930,0
food9931,0
food9932,0
food9933,0
food9934,0
food9935,0
food9936,0
food9937,0
food9938,0
food9939,0
food9940,0
food9941,0
food9942,0
food9943,0
food9944,0
food9945,0
food9946,0
food9947,0
food9948,0
food9949,0
food9950,0
food9951,0
food9952,0
food9953,0
food9954,0
food9955,0
food9956,0
food9957,0
food9958,0
food9959,0
food9960,0
food9961,0
food9962,0
food9963,0
food9964,0
food9965,0
food9966,0
food9967,0
food9968,0
food9969,0
food9970,0
food9971,0
food9972,0
food9973,0
food9974,0
food9975,0
food9976,0
food9977,0
food9978,0
food9979,0
food9980,0
food9981,0
food9982,0
food9983,0
food9984,0
food9985,0
food9986,0
food9987,0
food9988,0
food9989,0
food9990,0
food9991,0
food9992,0
food9993,0
food9994,0
food9995,0
food9996,0
food9997,0
food9998,0
food9999,0
food10000,0
food10001,0
food10002,0
food10003,0
food10004,0
food10005,0
food10006,0
food10007,0
food10008,0
food10009,0
food10010,0
food10011,0
food10012,0
food10013,0
food10014,0
food10015,0
food10016,0
food10017,0
food10018,0
food10019,0
food10020,0
food10021,0
food10022,0
food10023,0
food10024,0
food10025,0
food10026,0
food10027,0
food10028,0
food10029,0
food10030,0
food10031,0
food10032,0
food10033,0
food10034,0
food10035,0
food10036,0
food10037,0
food10038,0
food10039,0
food10040,0
food10041,0
food10042,0
food10043,0
food10044,0
food10045,0
food10046,0
food10047,0
food10048,0
food10049,0
food10050,0
food10051,0
food10052,0
food10053,0
food10054,0
food10055,0
food10056,0
food10057,0
food10058,0
food10059,0
food10060,0
food10061,0
food10062,0
food10063,0
food10064,0
food10065,0
food10066,0
food10067,0
food10068,0
food10069,0
food10070,0
food10071,0
food10072,0
food10073,0
food10074,0
food10075,0
food10076,0
food10077,0
food10078,0
food10079,0
food10080,0
food10081,0
food10082,0
food10083,0
food10084,0
food10085,0
food10086,0
food10087,0
food10088,0
food10089,0
food10090,0
food10091,0
food10092,0
food10093,0
food10094,0
food10095,0
food10096,0
food10097,0
food10098,0
food10099,0
food10100,0
food10101,0
food10102,0
food10103,0
food10104,0
food10105,0
food10106,0
food10107,0
food10108,0
food10109,0
food10110,0
food10111,0
food10112,0
food10113,0
food10114,0
food10115,0
food10116,0
food10117,0
food10118,0
food10119,0
food10120,0
food10121,0
food10122,0
food10123,0
food10124,0
food10125,0
food10126,0
food10127,0
food10128,0
food10129,0
food10130,0
food10131,0
food10132,0
food10133,0
food10134,0
food10135,0
food10136,0
food10137,0
food10138,0
food10139,0
food10140,0
food10141,0
food10142,0
food10143,0
food10144,0
food10145,0
food10146,0
food10147,0
food10148,0
food10149,0
food10150,0
food10151,0
food10152,0
food10153,0
food10154,0
food10155,0
food10156,0
food10157,0
food10158,0
food10159,0
food10160,0
food10161,0
food10162,0
food10163,0
food10164,0
food10165,0
food10166,0
food10167,0
food10168,0
food10169,0
food10170,0
food10171,0
food10172,0
food10173,0
food10174,0
food10175,0
food10176,0
food10177,0
food10178,0
food10179,0
food10180,0
food10181,0
food10182,0
food10183,0
food10184,0
food10185,0
food10186,0
food10187,0
food10188,0
food10189,0
food10190,0
food10191,0
food10192,0
food10193,0
food10194,0
food10195,0
food10196,0
food10197,0
food10198,0
food10199,0
food10200,0
food10201,0
food10202,0
food10203,0
food10204,0
food10205,0
food10206,0
food10207,0
food10208,0
food10209,0
food10210,0
food10211,0
food10212,0
food10213,0
food10214,0
food10215,0
food10216,0
food10217,0
food10218,0
food10219,0
food10220,0
food10221,0
food10222,0
food10223,0
food10224,0
food10225,0
food10226,0
food10227,0
food10228,0
food10229,0
food10230,0
food10231,0
food10232,0
food10233,0
food10234,0
food10235,0
food10236,0
food10237,0
food10238,0
food10239,0
food10240,0
food10241,0
food10242,0
food10243,0
food10244,0
food10245,0
food10246,0
food10247,0
food10248,0
food10249,0
food10250,0
food10251,0
food10252,0
food10253,0
food10254,0
food10255,0
food10256,0
food10257,0
food10258,0
food10259,0
food10260,0
food10261,0
food10262,0
food10263,0
food10264,0
food10265,0
food10266,0
food10267,0
food10268,0
food10269,0
food10270,0
food10271,0
food10272,0
food10273,0
food10274,0
food10275,0
food10276,0
food10277,0
food10278,0
food10279,0
food10280,0
food10281,0
food10282,0
food10283,0
food10284,0
food10285,0
food10286,0
food10287,0
food10288,0
food10289,0
food10290,0
food10291,0
food10292,0
food10293,0
food10294,0
food10295,0
food10296,0
food10297,0
food10298,0
food10299,0
food10300,0
food10301,0
food10302,0
food10303,0
food10304,0
food10305,0
food10306,0
food10307,0
food10308,0
food10309,0
food10310,0
food10311,0
food10312,0
food10313,0
food10314,0
food10315,0
food10316,0
food10317,0
food10318,0
food10319,0
food10320,0
food10321,0
food10322,0
food10323,0
food10324,0
food10325,0
food10326,0
food10327,0
food10328,0
food10329,0
food10330,0
food10331,0
food10332,0
food10333,0
food10334,0
food10335,0
food10336,0
food10337,0
food10338,0
food10339,0
food10340,0
food10341,0
food10342,0
food10343,0
food10344,0
food10345,0
food10346,0
food10347,0
food10348,0
food10349,0
food10350,0
food10351,0
food10352,0
food10353,0
food10354,0
food10355,0
food10356,0
food10357,0
food10358,0
food10359,0
food10360,0
food10361,0
food10362,0
food10363,0
food10364,0
food10365,0
food10366,0
food10367,0
food10368,0
food10369,0
food10370,0
food10371,0
food10372,0
food10373,0
food10374,0
food10375,0
food10376,0
food10377,0
food10378,0
food10379,0
food10380,0
food10381,0
food10382,0
food10383,0
food10384,0
food10385,0
food10386,0
food10387,0
food10388,0
food10389,0
food10390,0
food10391,0
food10392,0
food10393,0
food10394,0
food10395,0
food10396,0
food10397,0
food10398,0
food10399,0
food10400,0
food10401,0
food10402,0
food10403,0
food10404,0
food10405,0
food10406,0
food10407,0
food10408,0
food10409,0
food10410,0
food10411,0
food10412,0
food10413,0
food10414,0
food10415,0
food10416,0
food10417,0
food10418,0
food10419,0
food10420,0
food10421,0
food10422,0
food10423,0
food10424,0
food10425,0
food10426,0
food10427,0
food10428,0
food10429,0
food10430,0
food10431,0
food10432,0
food10433,0
food10434,0
food10435,0
food10436,0
food10437,0
food10438,0
food10439,0
food10440,0
food10441,0
food10442,0
food10443,0
food10444,0
food10445,0
food10446,0
food10447,0
food10448,0
food10449,0
food10450,0
food10451,0
food10452,0
food10453,0
food10454,0
food10455,0
food10456,0
food10457,0
food10458,0
food10459,0
food10460,0
food10461,0
food10462,0
food10463,0
food10464,0
food10465,0
food10466,0
food10467,0
food10468,0
food10469,0
food10470,0
food10471,0
food10472,0
food10473,0
food10474,0
food10475,0
food10476,0
food10477,0
food10478,0
food10479,0
food10480,0
food10481,0
food10482,0
food10483,0
food10484,0
food10485,0
food10486,0
food10487,0
food10488,0
food10489,0
food10490,0
food10491,0
food10492,0
food10493,0
food10494,0
food10495,0
food10496,0
food10497,0
food10498,0
food10499,0
food10500,0
food10501,0
food10502,0
food10503,0
food10504,0
food10505,0
food10506,0
food10507,0
food10508,0
food10509,0
food10510,0
food10511,0
food10512,0
food10513,0
food10514,0
food10515,0
food10516,0
food10517,0
food10518,0
food10519,0
food10520,0
food10521,0
food10522,0
food10523,0
food10524,0
food10525,0
food10526,0
food10527,0
food10528,0
food10529,0
food10530,0
food10531,0
food10532,0
food10533,0
food10534,0
food10535,0
food10536,0
food10537,0
food10538,0
food10539,0
food10540,0
food10541,0
food10542,0
food10543,0
food10544,0
food10545,0
food10546,0
food10547,0
food10548,0
food10549,0
food10550,0
food10551,0
food10552,0
food10553,0
food10554,0
food10555,0
food10556,0
food10557,0
food10558,0
food10559,0
food10560,0
food10561,0
food10562,0
food10563,0
food10564,0
food10565,0
food10566,0
food10567,0
food10568,0
food10569,0
food10570,0
food10571,0
food10572,0
food10573,0
food10574,0
food10575,0
food10576,0
food10577,0
food10578,0
food10579,0
food10580,0
food10581,0
food10582,0
food10583,0
food10584,0
food10585,0
food10586,0
food10587,0
food10588,0
food10589,0
food10590,0
food10591,0
food10592,0
food10593,0
food10594,0
food10595,0
food10596,0
food10597,0
food10598,0
food10599,0
food10600,0
food10601,0
food10602,0
food10603,0
food10604,0
food10605,0
food10606,0
food10607,0
food10608,0
food10609,0
food10610,0
food10611,0
food10612,0
food10613,0
food10614,0
food10615,0
food10616,0
food10617,0
food10618,0
food10619,0
food10620,0
food10621,0
food10622,0
food10623,0
food10624,0
food10625,0
food10626,0
food10627,0
food10628,0
food10629,0
food10630,0
food10631,0
food10632,0
food10633,0
food10634,0
food10635,0
food10636,0
food10637,0
food10638,0
food10639,0
food10640,0
food10641,0
food10642,0
food10643,0
food10644,0
food10645,0
food10646,0
food10647,0
food10648,0
food10649,0
food10650,0
food10651,0
food10652,0
food10653,0
food10654,0
food10655,0
food10656,0
food10657,0
food10658,0
food10659,0
food10660,0
food10661,0
food10662,0
food10663,0
food10664,0
food10665,0
food10666,0
food10667,0
food10668,0
food10669,0
food10670,0
food10671,0
food10672,0
food10673,0
food10674,0
food10675,0
food10676,0
food10677,0
food10678,0
food10679,0
food10680,0
food10681,0
food10682,0
food10683,0
food10684,0
food10685,0
food10686,0
food10687,0
food10688,0
food10689,0
food10690,0
food10691,0
food10692,0
food10693,0
food10694,0
food10695,0
food10696,0
food10697,0
food10698,0
food10699,0
food10700,0
food10701,0
food10702,0
food10703,0
food10704,0
food10705,0
food10706,0
food10707,0
food10708,0
food10709,0
food10710,0
food10711,0
food10712,0
food10713,0
food10714,0
food10715,0
food10716,0
food10717,0
food10718,0
food10719,0
food10720,0
food10721,0
food10722,0
food10723,0
food10724,0
food10725,0
food10726,0
food10727,0
food10728,0
food10729,0
food10730,0
food10731,0
food10732,0
food10733,0
food10734,0
food10735,0
food10736,0
food10737,0
food10738,0
food10739,0
food10740,0
food10741,0
food10742,0
food10743,0
food10744,0
food10745,0
food10746,0
food10747,0
food10748,0
food10749,0
food10750,0
food10751,0
food10752,0
food10753,0
food10754,0
food10755,0
food10756,0
food10757,0
food10758,0
food10759,0
food10760,0
food10761,0
food10762,0
food10763,0
food10764,0
food10765,0
food10766,0
food10767,0
food10768,0
food10769,0
food10770,0
food10771,0
food10772,0
food10773,0
food10774,0
food10775,0
food10776,0
food10777,0
food10778,0
food10779,0
food10780,0
food10781,0
food10782,0
food10783,0
food10784,0
food10785,0
food10786,0
food10787,0
food10788,0
food10789,0
food10790,0
food10791,0
food10792,0
food10793,0
food10794,0
food10795,0
food10796,0
food10797,0
food10798,0
food10799,0
food10800,0
food10801,0
food10802,0
food10803,0
food10804,0
food10805,0
food10806,0
food10807,0
food10808,0
food10809,0
food10810,0
food10811,0
food10812,0
food10813,0
food10814,0
food10815,0
food10816,0
food10817,0
food10818,0
food10819,0
food10820,0
food10821,0
food10822,0
food10823,0
food10824,0
food10825,0
food10826,0
food10827,0
food10828,0
food10829,0
food10830,0
food10831,0
food10832,0
food10833,0
food10834,0
food10835,0
food10836,0
food10837,0
food10838,0
food10839,0
food10840,0
food10841,0
food10842,0
food10843,0
food10844,0
food10845,0
food10846,0
food10847,0
food10848,0
food10849,0
food10850,0
food10851,0
food10852,0
food10853,0
food10854,0
food10855,0
food10856,0
food10857,0
food10858,0
food10859,0
food10860,0
food10861,0
food10862,0
food10863,0
food10864,0
food10865,0
food10866,0
food10867,0
food10868,0
food10869,0
food10870,0
food10871,0
food10872,0
food10873,0
food10874,0
food10875,0
food10876,0
food10877,0
food10878,0
food10879,0
food10880,0
food10881,0
food10882,0
food10883,0
food10884,0
food10885,0
food10886,0
food10887,0
food10888,0
food10889,0
food10890,0
food10891,0
food10892,0
food10893,0
food10894,0
food10895,0
food10896,0
food10897,0
food10898,0
food10899,0
food10900,0
food10901,0
